기준년월,지번코드,지번코드 위치,00시~01시 유동인구,01시~02시 유동인구,02시~03시 유동인구,03시~04시 유동인구,04시~05시 유동인구,05시~06시 유동인구,06시~07시 유동인구,07시~08시 유동인구,08시~09시 유동인구,09시~10시 유동인구,10시~11시 유동인구,11시~12시 유동인구,12시~13시 유동인구,13시~14시 유동인구,14시~15시 유동인구,15시~16시 유동인구,16시~17시 유동인구,17시~18시 유동인구,18시~19시 유동인구,19시~20시 유동인구,20시~21시 유동인구,21시~22시 유동인구,22시~23시 유동인구,23시~00시 유동인구,00시~01시 유동인구 비율,01시~02시 유동인구 비율,02시~03시 유동인구 비율,03시~04시 유동인구 비율,04시~05시 유동인구 비율,05시~06시 유동인구 비율,06시~07시 유동인구 비율,07시~08시 유동인구 비율,08시~09시 유동인구 비율,09시~10시 유동인구 비율,10시~11시 유동인구 비율,11시~12시 유동인구 비율,12시~13시 유동인구 비율,13시~14시 유동인구 비율,14시~15시 유동인구 비율,15시~16시 유동인구 비율,16시~17시 유동인구 비율,17시~18시 유동인구 비율,18시~19시 유동인구 비율,19시~20시 유동인구 비율,20시~21시 유동인구 비율,21시~22시 유동인구 비율,22시~23시 유동인구 비율,23시~00시 유동인구 비율,데이터기준일자,Latitude,Longitude
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 귀덕리 3999-9744,7.71,4.61,3.3,2.6,2.91,6.72,15.34,38.08,61.62,77.71,86.56,87.82,85.34,86.69,87.82,88.62,96.19,100.56,87.09,61.67,47.76,36.81,21.79,13.19,0.000367363,0.000326707,0.000345979,0.000386129,0.000480994,0.000667747,0.000690489,0.000731567,0.000704774,0.000666305,0.000637877,0.000619489,0.00061378,0.000609976,0.000610383,0.000596447,0.000604261,0.000578166,0.000539301,0.000511606,0.000487822,0.000458625,0.000407824,0.000384479,2015-11-30,33.4372946,126.2798479
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 귀덕리 3000-384,5.12,3.02,2.09,1.62,1.75,4.24,9.86,24.73,40.1,50.42,56.07,57.17,55.64,56.42,57.05,57.71,62.75,65.69,57.22,40.87,31.78,24.52,14.63,8.87,0.000243697,0.000214156,0.000219584,0.000239958,0.000288442,0.000421336,0.000443946,0.000474981,0.000458648,0.000432329,0.000413212,0.000403254,0.000400162,0.000396998,0.00039651,0.000388434,0.000394202,0.000377662,0.000354346,0.000339037,0.000324573,0.000305482,0.000273735,0.000258658,2015-11-30,33.4405873,126.2907416
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 귀덕리 999-9616,7.29,4.25,2.81,2.18,2.52,5.72,13.93,36.72,62.62,81.12,90.98,93.09,90.91,92.6,93.21,94.91,102.37,108.78,92,62.94,49.49,37.81,21.99,13.06,0.000346993,0.000301222,0.000294282,0.000323011,0.000415672,0.000567752,0.000627259,0.000705403,0.000716169,0.000695503,0.000670426,0.000656649,0.000653839,0.000651571,0.000647861,0.00063878,0.00064309,0.000625434,0.000569735,0.00052208,0.000505436,0.000471202,0.00041156,0.000380748,2015-11-30,33.4444001,126.2954902
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 귀덕리 10-256,1.1,0.75,0.65,0.54,0.63,1.09,2.5,6.35,10.21,13.25,14.83,15.28,14.74,14.6,14.22,14.33,14.67,14.99,12.09,8.21,6.13,4.51,2.69,1.62,5.25054E-05,5.31194E-05,6.79166E-05,8.03323E-05,0.000104868,0.000107908,0.000112326,0.000121909,0.000116712,0.000113627,0.000109295,0.000107758,0.000106037,0.000102728,9.88356E-05,9.64293E-05,9.21691E-05,8.61937E-05,7.48473E-05,6.81126E-05,6.25854E-05,5.62399E-05,5.03082E-05,4.73335E-05,2015-11-30,33.4276129,126.3034349
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 귀덕리 2000-0,1.74,1.19,1.12,0.9,1.11,1.65,3.37,7.68,12.28,15.69,17.48,17.64,17.2,17.18,17.21,17.21,18.18,18.6,15.55,10.78,8.27,6.21,3.88,2.46,0.000083037,8.45844E-05,0.000117202,0.000133063,0.000183189,0.000163535,0.000151593,0.000147446,0.000140424,0.000134542,0.000128794,0.000124405,0.00012372,0.00012088,0.00011962,0.000115858,0.00011421,0.000106961,9.63045E-05,8.94038E-05,8.44617E-05,7.74109E-05,7.26895E-05,7.17534E-05,2015-11-30,33.4249422,126.2922995
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 수원리 1000-128,4.17,2.56,2.03,1.6,1.75,3.7,7.87,18.2,29.06,36.37,40.36,41.11,40.22,40.44,40.8,40.96,44.67,46.79,41.19,29.69,23.2,17.83,11.03,6.83,0.000198765,0.000181603,0.000213187,0.000237732,0.000288608,0.000367365,0.000354142,0.000349532,0.000332329,0.000311837,0.000297444,0.000289981,0.000289254,0.000284576,0.00028356,0.000275708,0.000280637,0.000268992,0.000255067,0.000246279,0.000236935,0.000222143,0.000206422,0.000199178,2015-11-30,33.4320657,126.2627955
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 수원리 9999-9744,6.02,3.57,2.6,2.11,2.39,5.6,12.48,30.39,48.46,60.83,67.76,68.34,66.25,67.43,68.51,68.83,74.84,78.04,67.83,48.14,37.06,28.6,16.86,10.2,0.000286597,0.000253328,0.000272645,0.000313563,0.000395293,0.000555998,0.000561733,0.000583788,0.000554259,0.000521537,0.000499354,0.000482082,0.000476438,0.000474445,0.000476215,0.000463238,0.000470162,0.000448671,0.000420049,0.000399307,0.000378478,0.000356421,0.00031546,0.000297294,2015-11-30,33.4309643,126.2681874
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 대림리 2000-0,38.23,23.54,18.9,13.55,14,27.44,55.68,126.07,207.28,257.75,284.02,299.83,299.05,293.3,290.1,295.32,324.1,343.24,310.29,232.33,188.94,145.6,97.34,61.56,0.00182097,0.001669182,0.001981779,0.002010681,0.002313929,0.002726152,0.002506393,0.002421888,0.002370596,0.002209976,0.002092965,0.002114942,0.00215074,0.002063791,0.002016362,0.001987621,0.002036015,0.001973412,0.001921468,0.001927216,0.001929675,0.00181431,0.001821667,0.001794592,2015-11-30,33.4249799,126.2687741
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 대림리 10-256,4.2,2.62,2.1,1.48,1.46,2.8,5.8,13.26,21.93,27.38,30.12,32.13,32.16,31.3,30.72,31.38,34.27,36.36,32.85,24.71,20.23,15.58,10.58,6.7,0.000200067,0.000185528,0.000219794,0.000219776,0.000241406,0.0002779,0.000261188,0.000254748,0.000250861,0.000234739,0.000221958,0.000226656,0.000231286,0.00022024,0.000213493,0.000211213,0.000215262,0.000209067,0.000203429,0.000204949,0.00020666,0.000194107,0.000197914,0.000195281,2015-11-30,33.4256487,126.2880411
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 대림리 999-9616,9.87,6.02,4.65,3.49,3.67,7.8,17.03,40.74,66.18,83.01,92.06,95.23,93.51,93.25,93.06,94.22,102.27,107.24,94.35,68.54,54.16,41.62,26.23,16.21,0.000470342,0.000427201,0.000487126,0.000518301,0.000606407,0.000774729,0.000766623,0.000782583,0.000756891,0.000711719,0.000678419,0.000671768,0.00067256,0.000656151,0.000646855,0.000634129,0.00064243,0.00061658,0.000584253,0.000568551,0.000553144,0.000518682,0.000490887,0.000472616,2015-11-30,33.4306777,126.2795106
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 한림리 1000-128,123.45,75.89,60.98,42.85,43.16,83.25,170.34,405.57,677.37,832.73,914.75,971.82,974.7,948.2,936.87,961.53,1059.42,1114.21,1003.36,751.25,622.05,477.01,317.83,201.85,0.005880048,0.005381958,0.006394573,0.006359358,0.007130924,0.008269743,0.007667922,0.007791061,0.007746867,0.007139947,0.006740827,0.006855143,0.007010037,0.00667188,0.006511799,0.006471531,0.006655275,0.006406079,0.006213378,0.006231793,0.00635302,0.005943934,0.005947634,0.005884475,2015-11-30,33.4134063,126.2699435
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 한림리 1999-9488,29.73,18.64,15.96,11.75,12.2,22,43.73,103.13,171.19,208.59,229,240.58,241.37,234.54,232.68,238.06,262.95,273.84,244.77,181.26,150.54,114.34,75.44,48.44,0.001415915,0.001322003,0.001673551,0.001743715,0.002015683,0.002184921,0.001968563,0.001981178,0.001957886,0.001788459,0.00168749,0.001697055,0.001735909,0.001650319,0.001617301,0.001602267,0.001651815,0.00157442,0.001515755,0.001503593,0.001537499,0.001424763,0.001411841,0.001412183,2015-11-30,33.4125047,126.2709778
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 한림리 9999-9744,8.05,4.85,3.61,2.39,2.25,4.74,10.2,24.43,41.14,51.12,56.19,60.52,60.71,59.16,58.17,59.92,65.79,70.04,63.68,48.3,39.88,30.89,20.82,13.13,0.000383208,0.000344058,0.000378977,0.000355164,0.000371555,0.000471168,0.000458965,0.000469289,0.000470538,0.00043834,0.000414033,0.000426885,0.000436623,0.000416263,0.000404304,0.000403295,0.000413297,0.000402685,0.000394366,0.000400637,0.000407265,0.000384915,0.000389684,0.000382827,2015-11-30,33.4125047,126.2709778
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 금악리 3000-384,5.43,3.87,3.6,3.3,3.42,4.92,10.95,32,57.16,80.55,90.29,92.39,84.93,85.41,85.06,84.59,86.01,84.81,57.15,35.88,27.87,21.16,13.65,8.66,0.000258732,0.000274722,0.000377229,0.000489117,0.000564713,0.000488386,0.000492771,0.000614691,0.000653701,0.000690679,0.000665315,0.000651688,0.000610833,0.000600975,0.00059125,0.000569299,0.000540336,0.000487628,0.000353913,0.00029761,0.000284671,0.00026368,0.000255521,0.000252458,2015-11-30,33.3566367,126.2896062
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 금악리 10-256,12.25,9.53,9,8.55,8.23,10.99,22.06,58.49,101.87,141.49,159.99,165.42,151.85,155.39,152.64,153.73,159.56,161.66,109.26,63.85,49.27,38.39,26.08,17.25,0.000583608,0.000676131,0.00094426,0.001268894,0.00135932,0.001091997,0.000992999,0.001123585,0.001165072,0.001213127,0.00117895,0.001166845,0.001092136,0.001093402,0.001060966,0.001034702,0.001002362,0.000929434,0.000676596,0.000529679,0.000503209,0.000478401,0.000488017,0.000502895,2015-11-30,33.3619173,126.3310125
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 금악리 999-9616,12.73,10.53,10.34,9.92,10.14,12.04,21.1,49.56,84.75,117.39,130.66,132.36,122.7,123.71,121.71,120.96,123.49,121.56,83.83,54.48,43.37,33.96,24.01,17.16,0.000606329,0.000746484,0.001084533,0.001472791,0.001675577,0.001195965,0.000949576,0.00095214,0.000969245,0.001006523,0.000962813,0.00093366,0.000882452,0.000870439,0.000845967,0.000814141,0.000775792,0.000698925,0.000519113,0.000451919,0.000442946,0.000423137,0.000449343,0.000500204,2015-11-30,33.3631664,126.3096755
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 금악리 20-0,7.37,5.99,4.92,4.77,3.79,5.77,13.88,39.58,69.38,95.22,110.93,118.75,107.6,113.41,110.1,113.79,121.86,129.36,85.68,41.77,30.54,24.23,16.36,10.04,0.000351264,0.000425049,0.000515963,0.0007082,0.00062673,0.00057358,0.000624978,0.000760325,0.000793531,0.000816389,0.000817432,0.000837661,0.00077386,0.000797957,0.000765285,0.000765828,0.000765553,0.000743752,0.000530586,0.000346483,0.00031194,0.00030193,0.000306247,0.000292601,2015-11-30,33.3535783,126.3448698
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 금악리 2000-0,12.97,10.64,10.61,10.17,10.17,12.27,21.22,49.42,84.25,116.59,129.89,131.45,122.01,123,120.78,120,122.58,120.71,83.26,54.35,43.32,33.92,24.03,17.23,0.000617601,0.000754427,0.001112811,0.001509693,0.001680865,0.001218713,0.000955412,0.000949329,0.000963496,0.000999672,0.000957146,0.000927234,0.000877475,0.000865504,0.000839469,0.000807655,0.000770025,0.000694023,0.000515565,0.000450868,0.000442421,0.000422684,0.000449711,0.000502167,2015-11-30,33.3572152,126.3019399
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 동명리 1999-9488,25.46,16.25,14.56,11.01,11.68,20.24,39.21,90.01,148.26,179.96,197.53,205.98,206.7,200.62,199.38,203.13,224.66,232.94,207.77,153.04,127.01,95.89,63.31,41.01,0.001212832,0.00115248,0.001526917,0.001633357,0.001930532,0.002010758,0.001765204,0.001729094,0.001695565,0.001543008,0.001455591,0.001452986,0.001486612,0.00141162,0.001385806,0.001367159,0.001411285,0.001339292,0.001286612,0.001269536,0.001297197,0.001194865,0.00118469,0.001195582,2015-11-30,33.405345,126.2604136
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 동명리 1000-128,8.34,4.99,3.81,2.64,2.61,5.4,11.8,31.45,53.1,64.76,71.25,75.39,75.36,73.31,72.8,75.18,82.9,86.04,75.91,56.02,46.77,35.65,22.93,14.32,0.000397244,0.000353609,0.000399879,0.000391669,0.000430874,0.000536396,0.000531018,0.000604215,0.00060734,0.000555231,0.000525057,0.000531769,0.000541994,0.000515832,0.000505975,0.00050599,0.000520757,0.000494709,0.000470072,0.000464666,0.000477636,0.000444212,0.000429126,0.000417538,2015-11-30,33.3910341,126.2702868
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 동명리 9999-9744,2.65,1.57,1.21,0.84,0.82,1.75,3.98,10.46,17.74,22.55,24.9,26.32,25.88,25.29,25,25.53,27.55,28.62,24.44,17.79,14.53,11.06,7.23,4.46,0.00012608,0.000111085,0.000126675,0.000125,0.00013483,0.000174296,0.000179052,0.000200953,0.00020293,0.000193338,0.000183519,0.000185672,0.000186099,0.000177968,0.000173731,0.000171839,0.000173098,0.000164561,0.000151325,0.000147543,0.000148378,0.000137788,0.000135311,0.000130136,2015-11-30,33.3955313,126.273489
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 명월리 2000-0,2.85,1.78,1.49,1.19,1.21,2.17,4.62,13.01,21.89,26.44,29.13,30.18,29.98,29.19,29.29,30.15,33.32,33.79,28.88,20.7,17.45,13.02,8.11,5.04,0.000135971,0.000125955,0.000156247,0.000176543,0.000200043,0.000215751,0.000207921,0.000249881,0.000250293,0.000226682,0.000214675,0.000212882,0.000215586,0.000205414,0.0002036,0.000202932,0.000209328,0.000194293,0.000178835,0.000171701,0.000178255,0.000162223,0.000151829,0.000146811,2015-11-30,33.3958973,126.2602989
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 명월리 10-256,0.88,0.58,0.53,0.5,0.49,0.79,1.75,5.29,9.45,13.34,14.94,15.25,14.03,14.12,14.04,13.96,14.19,13.98,9.41,5.96,4.62,3.46,2.2,1.35,4.17408E-05,4.08974E-05,5.50883E-05,0.000073506,8.02484E-05,0.000078539,0.000078895,0.000101667,0.000108096,0.000114361,0.000110118,0.000107572,0.000100868,9.93462E-05,9.75937E-05,9.39502E-05,8.91286E-05,8.03638E-05,5.82925E-05,4.94067E-05,4.71331E-05,4.30563E-05,4.10886E-05,3.94235E-05,2015-11-30,33.377195,126.2921314
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 명월리 999-9616,1.35,0.72,0.57,0.41,0.42,1.02,2.36,7.85,13.61,17.3,19.27,20,19.25,19,19.14,19.59,21.05,21.18,16.7,11.59,9.61,7.14,4.33,2.56,6.43814E-05,5.07317E-05,6.02266E-05,6.12385E-05,6.89023E-05,0.000100922,0.000106369,0.000150871,0.00015562,0.000148372,0.000142021,0.000141111,0.000138475,0.000133684,0.000133067,0.00013187,0.00013224,0.000121779,0.000103438,9.61285E-05,0.000098171,8.89662E-05,8.09921E-05,7.47366E-05,2015-11-30,33.379779,126.2723724
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 옹포리 9999-9744,7.01,4.31,3.67,2.74,2.94,5.39,11.24,30.05,50.39,60.11,65.96,68.41,68.53,66.35,66.44,68.48,76.13,77.42,67.3,48.44,40.92,30.6,19.09,12.13,0.000333799,0.000305478,0.000384394,0.000407202,0.00048496,0.000535337,0.00050584,0.000577295,0.000576316,0.000515418,0.000486097,0.000482566,0.000492884,0.000466857,0.000461797,0.00046091,0.000478268,0.00044512,0.000416738,0.000401807,0.000417924,0.000381356,0.000357222,0.000353743,2015-11-30,33.4004971,126.2552731
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 옹포리 1000-128,6.73,4.09,3.45,2.59,2.78,5.17,10.95,30.3,50.9,60.49,66.38,68.72,68.83,66.61,66.81,69,76.8,77.77,67.19,48.14,40.83,30.44,18.77,11.86,0.00032078,0.000289875,0.000362059,0.000384695,0.000459734,0.000513219,0.000492951,0.000581976,0.000582164,0.000518639,0.000489153,0.000484757,0.000495001,0.000468705,0.00046436,0.000464392,0.000482468,0.000447105,0.000416055,0.000399327,0.000416957,0.000379258,0.000351253,0.000345726,2015-11-30,33.4004971,126.2552731
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 상대리 5000-128,1.73,1.06,0.87,0.62,0.62,1.23,2.6,6.02,9.96,12.54,13.86,14.62,14.46,14.18,13.99,14.2,15.44,16.26,14.39,10.65,8.63,6.62,4.44,2.79,8.23225E-05,7.52938E-05,9.09865E-05,9.18578E-05,0.000101949,0.000122279,0.000117037,0.000115569,0.000113876,0.000107488,0.000102125,0.000103095,0.000104026,9.97426E-05,9.72485E-05,9.55745E-05,9.70146E-05,9.35013E-05,8.91397E-05,8.83697E-05,8.81384E-05,8.25073E-05,8.30069E-05,8.13056E-05,2015-11-30,33.3961452,126.2981186
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 상대리 999-9616,1.4,1.09,1.12,1,1.1,1.38,2.73,6.16,9.84,12.95,14.5,15,14.51,14.12,13.41,13.48,13.4,13.5,10.4,6.97,5.25,3.81,2.6,1.69,6.66677E-05,7.75869E-05,0.000117272,0.000148595,0.000182473,0.000137377,0.000122874,0.000118303,0.000112526,0.000111075,0.000106876,0.000105787,0.000104368,9.93485E-05,9.32125E-05,9.07555E-05,8.42057E-05,0.000077629,6.44335E-05,5.77988E-05,5.35911E-05,0.000047455,4.85616E-05,4.93839E-05,2015-11-30,33.3956978,126.3064826
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 상대리 3000-384,3.46,2.33,2.16,1.65,1.91,2.7,5.65,13,21.18,27.12,30.13,31.45,31,30.16,29.43,29.77,31,31.92,26.8,19.06,15.08,11.31,7.57,4.86,0.000164661,0.000164984,0.0002264,0.000244756,0.00031521,0.000268397,0.000254451,0.000249824,0.000242219,0.000232527,0.000221998,0.00022184,0.000222917,0.00021224,0.000204529,0.000200399,0.000194762,0.000183522,0.000165942,0.000158114,0.000154009,0.000140994,0.000141705,0.000141641,2015-11-30,33.4139774,126.2921098
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 상대리 3999-9744,3.22,1.95,1.53,1.07,1.06,2.03,4.44,10.61,17.79,22.39,24.71,26.4,26.27,25.6,25.06,25.68,27.77,29.28,25.96,19.34,15.8,12.14,8.16,5.15,0.000153213,0.000138649,0.00016093,0.000159032,0.000175203,0.000201712,0.000199773,0.000203898,0.000203463,0.000191957,0.000182079,0.000186218,0.000188932,0.000180128,0.000174206,0.000172829,0.000174425,0.000168355,0.000160761,0.000160423,0.000161373,0.000151216,0.000152796,0.000150085,2015-11-30,33.4030535,126.2855702
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 상대리 2000-0,3.04,2.18,2.37,1.87,2.27,2.68,5.12,11.15,18.16,23.63,26.24,26.93,26.36,25.48,25.04,25.05,25.64,25.66,20.19,13.81,10.99,8.11,5.73,3.78,0.000144799,0.000154819,0.000248317,0.000277354,0.0003753,0.000266642,0.000230623,0.000214208,0.000207657,0.000202592,0.000193393,0.000189945,0.000189551,0.000179284,0.000174023,0.000168618,0.000161101,0.000147508,0.000125046,0.000114597,0.000112289,0.000101082,0.000107235,0.000110341,2015-11-30,33.3913654,126.2975643
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 상대리 10-256,0.37,0.28,0.25,0.24,0.23,0.37,0.79,2.17,3.7,5.09,5.69,5.88,5.49,5.47,5.3,5.31,5.33,5.33,3.79,2.44,1.85,1.38,0.87,0.55,0.00001756,0.000019574,2.66703E-05,0.000035368,3.87197E-05,3.66206E-05,3.54862E-05,4.17312E-05,4.22702E-05,4.36193E-05,4.19569E-05,4.14557E-05,3.94962E-05,3.84794E-05,3.68198E-05,3.57656E-05,3.34724E-05,0.000030656,2.34429E-05,2.02267E-05,1.88737E-05,1.72458E-05,1.63556E-05,1.60143E-05,2015-11-30,33.387523,126.3186822
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 상명리 1000-128,0.45,0.27,0.26,0.24,0.24,0.41,0.92,2.86,5.1,7.17,8.09,8.28,7.6,7.66,7.66,7.61,7.73,7.62,5.15,3.29,2.53,1.87,1.17,0.72,0.000021561,1.91012E-05,2.68101E-05,3.50217E-05,3.94357E-05,4.09913E-05,4.14881E-05,5.50247E-05,0.000058274,6.15164E-05,5.96476E-05,5.84015E-05,5.46786E-05,5.39102E-05,5.32209E-05,5.12187E-05,4.85303E-05,4.38012E-05,3.19164E-05,2.72555E-05,0.000025856,2.33018E-05,0.000021926,2.11159E-05,2015-11-30,33.3596704,126.2737417
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 상명리 1999-9488,0.52,0.32,0.35,0.28,0.29,0.53,1.23,3.76,6.68,9.35,10.7,10.94,10.01,10.09,10.06,9.98,10.14,9.97,6.8,4.41,3.38,2.41,1.46,0.9,2.48317E-05,2.25054E-05,3.70168E-05,4.10565E-05,0.000047422,5.26794E-05,5.53675E-05,7.21731E-05,0.000076386,8.01879E-05,7.88857E-05,7.71578E-05,7.20114E-05,7.09663E-05,0.000069914,6.71564E-05,6.37243E-05,5.73047E-05,4.20825E-05,3.65518E-05,3.45132E-05,3.00763E-05,2.73716E-05,2.63633E-05,2015-11-30,33.3618443,126.2643563
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 상명리 9999-9744,0.5,0.35,0.32,0.29,0.29,0.46,0.97,2.85,5.06,7.1,8.03,8.22,7.55,7.62,7.61,7.56,7.69,7.58,5.15,3.28,2.57,1.93,1.24,0.78,2.37997E-05,2.45621E-05,3.34514E-05,4.32825E-05,4.86888E-05,4.57261E-05,4.34838E-05,5.47302E-05,5.78242E-05,6.08904E-05,5.91808E-05,0.00005799,5.43166E-05,5.36193E-05,5.28919E-05,5.09046E-05,4.82958E-05,4.36076E-05,3.18648E-05,2.72445E-05,2.62372E-05,2.40411E-05,2.32172E-05,2.27193E-05,2015-11-30,33.3600196,126.271862
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 상명리 9999-9488,0.1,0.06,0.06,0.04,0.05,0.11,0.27,0.91,1.6,2.14,2.49,2.54,2.34,2.34,2.35,2.33,2.43,2.38,1.73,1.16,0.93,0.65,0.36,0.21,4.69961E-06,4.25522E-06,6.57144E-06,5.83695E-06,8.81245E-06,1.04962E-05,1.23489E-05,1.74238E-05,1.82873E-05,1.83257E-05,1.83588E-05,0.000017931,1.68222E-05,1.64416E-05,1.63062E-05,1.56707E-05,1.52484E-05,1.36933E-05,1.06987E-05,9.63636E-06,9.45045E-06,8.04139E-06,6.81796E-06,6.04423E-06,2015-11-30,33.3600196,126.271862
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 협재리 2000-0,15.95,9.73,8.42,6.28,6.71,12.45,26.1,72.53,122.24,146.64,161.67,167.5,166.51,162.05,162.9,167.84,185.71,187.99,160.65,114.91,97.11,72.42,44.77,28.27,0.000759606,0.000690032,0.000882496,0.000931587,0.001108,0.001236328,0.001174812,0.001393305,0.001398004,0.001257333,0.001191374,0.001181552,0.001197533,0.00114024,0.001132233,0.001129649,0.001166638,0.001080849,0.000994808,0.000953228,0.000991793,0.000902355,0.00083776,0.000824143,2015-11-30,33.3946363,126.2460259
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 협재리 3000-384,15.03,9.69,10.38,7.58,7.64,12.97,24.85,64.5,108.81,137.61,154.75,160.39,153.31,153.37,155.75,158.45,168.76,171.2,136.56,95.81,79.28,58.66,37.61,24.58,0.000715912,0.000687171,0.001088553,0.001125344,0.001262218,0.001288543,0.001118619,0.001239059,0.001244375,0.001179906,0.001140375,0.001131406,0.001102593,0.001079198,0.001082557,0.001066463,0.001060142,0.000984285,0.000845665,0.000794802,0.000809651,0.000730915,0.000703846,0.000716455,2015-11-30,33.404967,126.2285179
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 협재리 999-9616,8.62,5.32,4.94,3.63,3.81,6.97,14.24,39.23,66.16,80.83,89.85,93.01,91.11,89.58,90.39,92.79,101.26,102.47,85.18,60.48,50.77,37.72,23.46,14.92,0.000410533,0.000376989,0.000518305,0.000538929,0.000629815,0.000692349,0.000640793,0.000753608,0.000756601,0.000693011,0.00066208,0.000656061,0.000655244,0.000630337,0.000628295,0.000624524,0.00063609,0.000589159,0.000527481,0.000501716,0.000518484,0.00047006,0.000439019,0.000434844,2015-11-30,33.3851515,126.2530276
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 협재리 10-256,2.2,1.27,1.02,0.73,0.74,1.57,3.51,10.58,17.93,21.65,23.96,24.95,24.66,24.05,24.17,25.04,27.61,27.95,23.57,16.85,14.26,10.68,6.55,4.03,0.000104963,9.01398E-05,0.000106751,0.000108726,0.000122328,0.000156449,0.00015815,0.000203335,0.000205091,0.000185669,0.000176531,0.000175959,0.000177329,0.000169243,0.00016798,0.00016855,0.000173433,0.000160705,0.000145973,0.000139809,0.000145685,0.000133036,0.000122561,0.000117561,2015-11-30,33.391474,126.2617704
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 협재리 20-0,0.54,0.3,0.3,0.21,0.19,0.44,0.89,2.89,5.03,6.66,7.72,8.09,7.43,7.62,7.82,7.93,8.23,8.31,6.1,4.17,3.43,2.52,1.6,0.97,2.57843E-05,0.000021418,0.000031459,3.07677E-05,3.15045E-05,4.41368E-05,4.01827E-05,5.54794E-05,5.74887E-05,5.70693E-05,5.69136E-05,0.000057033,5.34416E-05,5.36123E-05,5.43469E-05,5.34016E-05,5.17153E-05,4.77606E-05,0.000037758,0.000034619,3.50102E-05,3.14304E-05,2.99291E-05,2.82388E-05,2015-11-30,33.3901124,126.2600424
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 월령리 9999-9744,1.2,0.7,0.75,0.49,0.48,1.06,2.04,6.65,11.53,15.5,18.03,18.87,17.21,17.76,18.25,18.49,19.04,19.21,13.83,9.44,7.67,5.62,3.58,2.14,5.71891E-05,4.99279E-05,7.86825E-05,7.29619E-05,7.96976E-05,0.000104862,0.000091649,0.00012771,0.000131827,0.000132884,0.000132893,0.000133095,0.000123811,0.000124994,0.000126844,0.000124423,0.000119582,0.00011043,8.56533E-05,7.82937E-05,7.83543E-05,0.00006998,6.69757E-05,6.24149E-05,2015-11-30,33.3705127,126.2255986
Nov-15,5011030000000000000,제주특별자치도 제주시 한림읍 월령리 1000-128,0.72,0.39,0.4,0.27,0.25,0.65,1.26,4.34,7.65,10.47,12.35,12.9,11.62,12.06,12.41,12.48,12.73,12.8,8.95,6.03,4.86,3.53,2.24,1.32,3.45326E-05,0.000027919,4.23299E-05,4.00177E-05,4.16388E-05,6.43676E-05,0.000056823,8.34496E-05,8.74529E-05,8.97766E-05,9.10102E-05,0.000090974,8.35762E-05,8.48396E-05,8.62642E-05,8.40273E-05,7.99884E-05,7.36044E-05,5.54316E-05,5.00538E-05,4.96353E-05,4.40449E-05,4.19245E-05,3.84615E-05,2015-11-30,33.3662087,126.2243008
